anchor_index,role,rank,sample_index,distance,scenario_id,source_path,focus_agent_id,candidate_agent_id,candidate_index,event_step,query_step,lead_steps,lead_time_s,relation,response,focus_type,candidate_type,delta_arrival_time_s,pet_s,spatial_min_dist_m,figure
17054,easy_negative,1,5732,30.970293045043945,5385c863e42ab4ac,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/5385c863e42ab4ac_focus_1551_src1.npz,1551,1549,8,55,45,10,1.0,other_follows_focus,maintains,vehicle,vehicle,0.0,5.300000190734863,11.691805839538574,anchor_17054_converging_conflict_yields_lead10/easy_negative/easy_negative_01_idx05732_d30.97.png
17054,easy_negative,2,16271,26.67321014404297,d3287a9ffc2cc106,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/d3287a9ffc2cc106_focus_13_src0.npz,13,21,10,70,60,10,1.0,other_follows_focus,maintains,vehicle,vehicle,-1.7999999523162842,1.7999999523162842,0.10428211092948914,anchor_17054_converging_conflict_yields_lead10/easy_negative/easy_negative_02_idx16271_d26.67.png
17054,easy_negative,3,11917,18.92827606201172,a1eaa243a98515b5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/a1eaa243a98515b5_focus_209_src1.npz,209,214,2,53,43,10,1.0,other_leads_focus,decelerates,vehicle,vehicle,1.399999976158142,1.399999976158142,0.02303953468799591,anchor_17054_converging_conflict_yields_lead10/easy_negative/easy_negative_03_idx11917_d18.93.png
17054,easy_negative,4,1636,24.760726928710938,221d48ae1649ea6b,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/221d48ae1649ea6b_focus_778_src3.npz,778,743,18,31,21,10,1.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,4.199999809265137,3.868943929672241,anchor_17054_converging_conflict_yields_lead10/easy_negative/easy_negative_04_idx01636_d24.76.png
6136,anchor,0,6136,,58205251e459e0c,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/58205251e459e0c_focus_0_src0.npz,0,370,3,60,30,30,3.0,crossing_or_oncoming_conflict,yields,vehicle,pedestrian,3.0,3.0,2.828246831893921,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/anchor/anchor_00_idx06136.png
6136,positive,1,18691,34.118106842041016,f0ccf2d05e43aafc,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/f0ccf2d05e43aafc_focus_1697_src1.npz,1697,3434,1,61,31,30,3.0,crossing_or_oncoming_conflict,yields,vehicle,pedestrian,1.600000023841858,1.600000023841858,0.24667130410671234,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/positive/positive_01_idx18691_d34.12.png
6136,hard_negative,1,2150,10.717229843139648,2910666a2084ed0a,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/2910666a2084ed0a_focus_2237_src1.npz,2237,4226,1,60,30,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,0.38250771164894104,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/hard_negative/hard_negative_01_idx02150_d10.72.png
6136,hard_negative,2,333,11.74999713897705,14405d50c64acf15,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/14405d50c64acf15_focus_2080_src1.npz,2080,2774,1,66,36,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-2.4000000953674316,2.4000000953674316,2.171489953994751,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/hard_negative/hard_negative_02_idx00333_d11.75.png
6136,hard_negative,3,17879,12.763381004333496,e67efa4280f3c399,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e67efa4280f3c399_focus_2811_src1.npz,2811,4771,11,60,30,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,1.9570938348770142,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/hard_negative/hard_negative_03_idx17879_d12.76.png
6136,hard_negative,4,17876,12.992219924926758,e67efa4280f3c399,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/e67efa4280f3c399_focus_2811_src1.npz,2811,4773,1,60,30,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-3.0,3.0,2.5278146266937256,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/hard_negative/hard_negative_04_idx17876_d12.99.png
6136,easy_negative,1,5987,49.47930908203125,56a3d894c36573c6,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/56a3d894c36573c6_focus_375_src2.npz,375,344,10,67,37,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.0,7.400000095367432,3.5380568504333496,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/easy_negative/easy_negative_01_idx05987_d49.48.png
6136,easy_negative,2,7755,53.72138977050781,6a1ae96d0d620a4d,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/6a1ae96d0d620a4d_focus_2729_src4.npz,2729,2696,11,83,53,30,3.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.200000047683716,10.999914169311523,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/easy_negative/easy_negative_02_idx07755_d53.72.png
6136,easy_negative,3,4925,57.92442321777344,48272f1a56020798,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/48272f1a56020798_focus_856_src0.npz,856,866,4,70,40,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.800000011920929,0.800000011920929,3.5495033264160156,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/easy_negative/easy_negative_03_idx04925_d57.92.png
6136,easy_negative,4,18267,20.480127334594727,ea81a304899ec4fc,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ea81a304899ec4fc_focus_1524_src0.npz,1524,1537,5,85,55,30,3.0,other_leads_focus,maintains,vehicle,vehicle,0.0,8.0,10.112320899963379,anchor_06136_crossing_or_oncoming_conflict_yields_lead30/easy_negative/easy_negative_04_idx18267_d20.48.png
11418,anchor,0,11418,,9b87bf1dca15bc5e,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9b87bf1dca15bc5e_focus_104_src7.npz,104,49,1,61,31,30,3.0,converging_conflict,goes_first,vehicle,vehicle,-2.0999999046325684,2.0999999046325684,0.1664068102836609,anchor_11418_converging_conflict_goes_first_lead30/anchor/anchor_00_idx11418.png
11418,positive,1,15179,8.643430709838867,c6bf5bcd39ec449a,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c6bf5bcd39ec449a_focus_1824_src4.npz,1824,907,1,56,26,30,3.0,converging_conflict,goes_first,vehicle,vehicle,-2.9000000953674316,2.9000000953674316,0.20083732903003693,anchor_11418_converging_conflict_goes_first_lead30/positive/positive_01_idx15179_d8.64.png
11418,positive,2,13897,9.836865425109863,b91bdec65275dc96,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/b91bdec65275dc96_focus_1601_src2.npz,1601,1587,1,62,32,30,3.0,converging_conflict,goes_first,vehicle,vehicle,-2.799999952316284,2.799999952316284,0.3835686445236206,anchor_11418_converging_conflict_goes_first_lead30/positive/positive_02_idx13897_d9.84.png
11418,hard_negative,1,18687,21.5496883392334,f0b532c2fef1942d,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/f0b532c2fef1942d_focus_420_src2.npz,420,769,1,63,33,30,3.0,converging_conflict,yields,vehicle,vehicle,2.700000047683716,2.700000047683716,0.6003085970878601,anchor_11418_converging_conflict_goes_first_lead30/hard_negative/hard_negative_01_idx18687_d21.55.png
11418,easy_negative,1,10645,43.617103576660156,931c319012afdb1f,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/931c319012afdb1f_focus_164_src2.npz,164,163,5,57,27,30,3.0,other_follows_focus,maintains,vehicle,vehicle,0.0,7.5,7.855799674987793,anchor_11418_converging_conflict_goes_first_lead30/easy_negative/easy_negative_01_idx10645_d43.62.png
11418,easy_negative,2,17365,46.485931396484375,df51839261279cfd,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/df51839261279cfd_focus_7_src0.npz,7,101,1,86,56,30,3.0,other_leads_focus,maintains,vehicle,cyclist,0.0,3.700000047683716,0.15419508516788483,anchor_11418_converging_conflict_goes_first_lead30/easy_negative/easy_negative_02_idx17365_d46.49.png
11418,easy_negative,3,16773,19.072782516479492,d85c9081b5caa204,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/d85c9081b5caa204_focus_200_src0.npz,200,417,2,76,46,30,3.0,crossing_or_oncoming_conflict,goes_first,vehicle,pedestrian,-1.399999976158142,1.399999976158142,1.2584658861160278,anchor_11418_converging_conflict_goes_first_lead30/easy_negative/easy_negative_03_idx16773_d19.07.png
11418,easy_negative,4,13289,62.054691314697266,b2c41a6fe5af6f37,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/b2c41a6fe5af6f37_focus_1466_src0.npz,1466,1851,1,67,37,30,3.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,3.5,0.42117804288864136,anchor_11418_converging_conflict_goes_first_lead30/easy_negative/easy_negative_04_idx13289_d62.05.png
9581,anchor,0,9581,,85e1f0d287a32fa4,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/85e1f0d287a32fa4_focus_4_src0.npz,4,86,4,54,34,20,2.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.799999952316284,6.796785354614258,anchor_09581_other_follows_focus_maintains_lead20/anchor/anchor_00_idx09581.png
9581,positive,1,10393,14.882380485534668,9028a8ff0090874b,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/9028a8ff0090874b_focus_688_src3.npz,688,1467,17,40,20,20,2.0,other_follows_focus,maintains,vehicle,vehicle,0.0,4.800000190734863,3.8672211170196533,anchor_09581_other_follows_focus_maintains_lead20/positive/positive_01_idx10393_d14.88.png
9581,positive,2,2606,15.172944068908691,2f30a1aeeeac82d3,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/2f30a1aeeeac82d3_focus_1978_src7.npz,1978,1446,31,58,38,20,2.0,other_follows_focus,maintains,vehicle,vehicle,0.0,3.700000047683716,3.035203218460083,anchor_09581_other_follows_focus_maintains_lead20/positive/positive_02_idx02606_d15.17.png
9581,hard_negative,1,5443,15.801012992858887,5056eaa7ed342329,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/5056eaa7ed342329_focus_1140_src2.npz,1140,1133,1,42,22,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,7.599999904632568,0.06043991446495056,anchor_09581_other_follows_focus_maintains_lead20/hard_negative/hard_negative_01_idx05443_d15.80.png
9581,hard_negative,2,15341,16.30805015563965,c846638e880c6782,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/c846638e880c6782_focus_384_src2.npz,384,396,1,49,29,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,3.5999999046325684,0.13130436837673187,anchor_09581_other_follows_focus_maintains_lead20/hard_negative/hard_negative_02_idx15341_d16.31.png
9581,hard_negative,3,10491,16.384431838989258,91508dcaf3bfc177,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/91508dcaf3bfc177_focus_276_src1.npz,276,270,1,66,46,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,5.699999809265137,0.03852120041847229,anchor_09581_other_follows_focus_maintains_lead20/hard_negative/hard_negative_03_idx10491_d16.38.png
9581,hard_negative,4,10245,17.248794555664062,8e22d7c9ce91e352,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/8e22d7c9ce91e352_focus_471_src1.npz,471,473,1,68,48,20,2.0,other_follows_focus,decelerates,vehicle,vehicle,0.0,5.699999809265137,0.5903729796409607,anchor_09581_other_follows_focus_maintains_lead20/hard_negative/hard_negative_04_idx10245_d17.25.png
9581,easy_negative,1,19637,25.705982208251953,fcaccf4c32a705b2,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/fcaccf4c32a705b2_focus_97_src3.npz,97,51,8,53,33,20,2.0,converging_conflict,goes_first,vehicle,vehicle,-1.600000023841858,1.600000023841858,3.6384880542755127,anchor_09581_other_follows_focus_maintains_lead20/easy_negative/easy_negative_01_idx19637_d25.71.png
9581,easy_negative,2,15872,62.920143127441406,ce003445329788e5,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/ce003445329788e5_focus_4544_src1.npz,4544,8946,24,48,28,20,2.0,other_leads_focus,decelerates,vehicle,vehicle,0.0,5.300000190734863,8.315420150756836,anchor_09581_other_follows_focus_maintains_lead20/easy_negative/easy_negative_02_idx15872_d62.92.png
9581,easy_negative,3,9230,22.13564682006836,7fbf9d81d78ab97b,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/7fbf9d81d78ab97b_focus_339_src1.npz,339,338,13,56,36,20,2.0,converging_conflict,goes_first,vehicle,vehicle,-1.7000000476837158,1.7000000476837158,3.524052619934082,anchor_09581_other_follows_focus_maintains_lead20/easy_negative/easy_negative_03_idx09230_d22.14.png
9581,easy_negative,4,9500,65.23284149169922,840f2b04b4978067,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/840f2b04b4978067_focus_39_src0.npz,39,45,1,68,48,20,2.0,converging_conflict,goes_first,vehicle,vehicle,-2.0,2.0,0.18137894570827484,anchor_09581_other_follows_focus_maintains_lead20/easy_negative/easy_negative_04_idx09500_d65.23.png
5065,anchor,0,5065,,4b09f6fcfbaa8eac,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/4b09f6fcfbaa8eac_focus_1404_src0.npz,1404,2059,1,37,27,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.700000047683716,2.700000047683716,0.10568978637456894,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/anchor/anchor_00_idx05065.png
5065,positive,1,9281,9.78663444519043,8030d268ebe46dec,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/8030d268ebe46dec_focus_1501_src2.npz,1501,1482,5,67,57,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.299999952316284,2.299999952316284,3.76701021194458,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/positive/positive_01_idx09281_d9.79.png
5065,positive,2,648,9.986565589904785,1793ad1d7802365,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/1793ad1d7802365_focus_203_src1.npz,203,3186,1,32,22,10,1.0,crossing_or_oncoming_conflict,yields,vehicle,vehicle,2.5,2.5,0.1587182879447937,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/positive/positive_02_idx00648_d9.99.png
5065,hard_negative,1,7005,7.455021858215332,610a19f3af07c6cf,/p/yufeng/tri30/dreamer4/waymo/data/waymo_vector_dataset_ooi_centered_training_all/train/610a19f3af07c6cf_focus_2570_src2.npz,2570,923,1,53,43,10,1.0,crossing_or_oncoming_conflict,goes_first,vehicle,vehicle,-1.899999976158142,1.899999976158142,0.24063287675380707,anchor_05065_crossing_or_oncoming_conflict_yields_lead10/hard_negative/hard_negative_01_idx07005_d7.46.png
